Image,LPIPS
000913,0.29024890065193176
000914,0.2467452585697174
000915,0.24545784294605255
000916,0.32957884669303894
000917,0.48566824197769165
000918,0.4732501804828644
000919,0.513374924659729
000920,0.1723760962486267
000921,0.30089786648750305
000922,0.31299063563346863
000923,0.3292137384414673
000924,0.42635154724121094
000925,0.33659306168556213
000926,0.3469487726688385
000927,0.31827834248542786
000928,0.7102187275886536
000929,0.5437259674072266
000930,0.4313800036907196
000931,0.42131996154785156
000932,0.08322039246559143
000933,0.25738224387168884
000934,0.20647156238555908
000935,0.26352617144584656
000936,0.32632729411125183
000937,0.6306883096694946
000938,0.5958036184310913
000939,0.6241676211357117
000940,0.4579525589942932
000941,0.34738558530807495
000942,0.44193506240844727
000943,0.4269784092903137
000944,0.44652101397514343
000945,0.3888965845108032
000946,0.3756371736526489
000947,0.40087342262268066
000948,0.5025045871734619
000949,0.28805598616600037
000950,0.28846436738967896
000951,0.3216155767440796
000952,0.5148993730545044
000953,0.6271923780441284
000954,0.6961522698402405
000955,0.6334012746810913
000956,0.3833334445953369
000957,0.8621569871902466
000958,0.866706907749176
000959,0.8580074310302734
000960,0.5663486123085022
000961,0.5115576982498169
000962,0.5409641861915588
000963,0.5087882280349731
000964,0.46362149715423584
000965,0.3046150505542755
000966,0.24867373704910278
000967,0.33227044343948364
000968,0.28612908720970154
000969,0.42280590534210205
000970,0.42868149280548096
000971,0.4506244659423828
000972,0.4644918441772461
000973,0.1804191768169403
000974,0.20800089836120605
000975,0.2312045693397522
000976,0.5022537708282471
000977,0.5491248369216919
000978,0.5208779573440552
000979,0.5567947626113892
000980,0.33463937044143677
000981,0.5468674302101135
000982,0.5507614016532898
000983,0.5963307023048401
000984,0.8885663151741028
000985,0.47963130474090576
000986,0.44642865657806396
000987,0.31149935722351074
000988,0.584075391292572
000989,0.5423935651779175
000990,0.5269966125488281
000991,0.5269027948379517
000992,0.3770589828491211
000993,0.5876486301422119
000994,0.6017459630966187
000995,0.5895020961761475
000996,0.5328861474990845
000997,0.39263442158699036
000998,0.33413541316986084
000999,0.308937668800354
001000,0.556153416633606
001001,0.6062363386154175
001002,0.6343109011650085
001003,0.6278005838394165
001004,0.23890426754951477
001005,0.39766380190849304
001006,0.40675532817840576
001007,0.39035627245903015
001008,0.3913883864879608
001009,0.5584954023361206
001010,0.6290016174316406
001011,0.5434391498565674
001012,0.19992774724960327
001013,0.5159003734588623
001014,0.5267705321311951
001015,0.44751596450805664
001016,0.41085129976272583
001017,0.3931232988834381
001018,0.48763516545295715
001019,0.4467214345932007
001020,0.26399609446525574
001021,0.27223527431488037
001022,0.24056872725486755
001023,0.231385737657547
001024,0.4239349961280823
001025,0.7232655882835388
001026,0.6608052253723145
001027,0.7437505125999451
001028,0.4519960582256317
001029,0.5892453193664551
001030,0.6186484694480896
001031,0.6264355778694153
001032,0.2301146388053894
001033,0.3164557218551636
001034,0.2852463722229004
001035,0.28356483578681946
001036,0.6456266641616821
001037,0.4660636782646179
001038,0.44838038086891174
001039,0.4481755197048187
001040,0.5296148061752319
001041,0.224808469414711
001042,0.19238680601119995
001043,0.22850237786769867
001044,0.4144738018512726
001045,0.5073804259300232
001046,0.48331260681152344
001047,0.4946947693824768
001048,0.4691583514213562
001049,0.3747435510158539
001050,0.40608009696006775
001051,0.348220556974411
001052,0.510819673538208
001053,0.4258035123348236
001054,0.5472176671028137
001055,0.43115198612213135
001056,0.3365056812763214
001057,0.4049987494945526
001058,0.38193750381469727
001059,0.3468882441520691
001060,0.30009859800338745
001061,0.3436952531337738
001062,0.3283865749835968
001063,0.4168469309806824
001064,0.4956554174423218
001065,0.59514981508255
001066,0.5789175629615784
001067,0.5420774817466736
001068,0.2822403311729431
001069,0.385570228099823
001070,0.39680254459381104
001071,0.38791656494140625
001072,0.46009746193885803
001073,0.3654472231864929
001074,0.3378291726112366
001075,0.35115277767181396
001076,0.35721880197525024
001077,0.3683621883392334
001078,0.40041816234588623
001079,0.38547950983047485
001080,0.5041905641555786
001081,0.5938193798065186
001082,0.5479794144630432
001083,0.6031546592712402
001084,0.2344493269920349
001085,0.19961939752101898
001086,0.17718550562858582
001087,0.16000142693519592
001088,0.5270096063613892
001089,0.49379032850265503
001090,0.5437302589416504
001091,0.46224337816238403
001092,0.33792844414711
001093,0.378085732460022
001094,0.32556018233299255
001095,0.2829444706439972
001096,0.34096768498420715
001097,0.3334742784500122
001098,0.32813772559165955
001099,0.29133009910583496
001100,0.5664036273956299
001101,0.5966584086418152
001102,0.5682492256164551
001103,0.5931596159934998
001104,0.6804947853088379
001105,0.2531363368034363
001106,0.2703855335712433
001107,0.27631330490112305
001108,0.5367790460586548
001109,0.43569669127464294
001110,0.38347524404525757
001111,0.45306622982025146
001112,0.5190784931182861
001113,0.34632164239883423
001114,0.34573185443878174
001115,0.3784742057323456
001116,0.28774166107177734
001117,0.4329773187637329
001118,0.3805752694606781
001119,0.3911439776420593
001120,0.6688511967658997
001121,0.23133672773838043
001122,0.24105696380138397
001123,0.22572754323482513
001124,0.25453343987464905
001125,0.5094886422157288
001126,0.42635542154312134
001127,0.43490296602249146
001128,0.638847827911377
001129,0.4689582288265228
001130,0.4754738211631775
001131,0.4647209644317627
001132,0.3487568199634552
001133,0.38948267698287964
001134,0.42048168182373047
001135,0.4376097321510315
001136,0.21902215480804443
001137,0.3156698942184448
001138,0.36745816469192505
001139,0.39483198523521423
001140,0.47269079089164734
001141,0.560676097869873
001142,0.5512466430664062
001143,0.5130799412727356
001144,0.35119056701660156
001145,0.4220823645591736
001146,0.4521843194961548
001147,0.4150297939777374
001148,0.28057146072387695
001149,0.2394666075706482
001150,0.2651190459728241
001151,0.2817680835723877
001152,0.46334314346313477
001153,0.3491615653038025
001154,0.41057291626930237
001155,0.3511849641799927
001156,0.25813028216362
001157,0.4414594769477844
001158,0.4745277464389801
001159,0.43337106704711914
001160,0.5190637707710266
001161,0.5124388337135315
001162,0.5487164855003357
001163,0.5465086102485657
001164,0.32508546113967896
001165,0.6050143241882324
001166,0.5594738125801086
001167,0.582448422908783
